Lieu,Nom,Score,Description,Lien,lat,lon
Grenoble,Maison Barbillon Grenoble,8.2,"Maison Barbillon Grenoble is located in Grenoble, just 100 metres from the train station. It offers comfortable guest rooms with satellite TV and free WiFi Internet access. ",https://www.booking.com/hotel/fr/maison-barbillon-grenoble.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=0&hapos=0&sr_order=popularity&srpvid=527167040d970436&srepoch=1634913545&from=searchresults&map=1&from_sr_card=2,45.1907933,5.71669668
Grenoble,Citadines City Centre Grenoble,8.1,"Citadines City Centre Grenoble is located in a commercial area in Grenoble, 350 metres from Place de Verdun and within a 10-minute walk from the city centre. ",https://www.booking.com/hotel/fr/citadines-aparthotel-grenoble.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=527167040d970436&srepoch=1634913545&from=searchresults&map=1&from_sr_card=2,45.18678765,5.73140591
Grenoble,Novotel Grenoble Centre,7.8,"The Novotel is set at the heart of Grenoble's business district, only a few steps from the TGV train station. A tram stop is conveniently situated just outside the hotel. ",https://www.booking.com/hotel/fr/grenoble-centre.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=527167040d970436&srepoch=1634913545&from=searchresults&map=1&from_sr_card=2,45.190695,5.71259558
Grenoble,Kyriad Grenoble Centre,7.9,"Located 200 metres from Stade Lesdiguières, Kyriad Grenoble Centre offers 3-star accommodation with 24-hour front desk and free WiFi. Alpexpo convention centre is 3 km away from the property. ",https://www.booking.com/hotel/fr/qualityhotelgrenoble.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=527167040d970436&srepoch=1634913545&from=searchresults&map=1&from_sr_card=2,45.16819994,5.71199477
Grenoble,Brit Hotel Suisse et Bordeaux - Centre Gare,7.1,Brit Hotel Suisse et Bordeaux - Centre Gare is located near a pedestrian and commercial street in Grenoble city centre. ,https://www.booking.com/hotel/fr/suisse-et-bordeaux.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=527167040d970436&srepoch=1634913545&from=searchresults&map=1&from_sr_card=2,45.19051921,5.71601942
Grenoble,Residhome Grenoble Caserne De Bonne,7.9,"This 4-star Residhome is located in Grenoble, just a 10-minute walk from the city centre. It offers accommodation with free WiFi and views of the Vercors and Belledonne Mountains. ",https://www.booking.com/hotel/fr/residhome-prestige-grenoble-caserne-de-bonne.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=527167040d970436&srepoch=1634913545&from=searchresults&map=1&from_sr_card=2,45.18346987,5.72433829
Grenoble,Residhotel Grenette,7.7,"Residhotel Grenette is located in central Grenoble, a 3-minute walk away from Place Victor Hugo. It offers self-catering accommodation with free WiFi. ",https://www.booking.com/hotel/fr/le-royal-grenoble.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=527167040d970436&srepoch=1634913545&from=searchresults&map=1&from_sr_card=2,45.19056363,5.72448447
Grenoble,Hôtel de l'Europe Grenoble hyper-centre,8.5,Hôtel de l'Europe Grenoble hyper-centre is located in the heart of Grenoble and is the oldest hotel in the city. It is set in a 17th-century building. Free WiFi is provided. ,https://www.booking.com/hotel/fr/de-l-europe-grenoble.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=527167040d970436&srepoch=1634913545&from=searchresults&map=1&from_sr_card=2,45.19035711,5.72733097
Grenoble,Hotel Mercure Grenoble Centre Président,7.8,Hôtel Mercure Grenoble Président is located 10 minutes from Grenoble’s city centre and accessible by tram and other public transport services. ,https://www.booking.com/hotel/fr/grand-mercure-grenoble-president.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=527167040d970436&srepoch=1634913545&from=searchresults&map=1&from_sr_card=2,45.17849379,5.72029755
Grenoble,Mercure Grenoble Centre Alpotel,7.8,"The Mercure Grenoble Centre Alpotel is located in the centre of Grenoble, just 2 kilometres from Minatec. The hotel offers a restaurant which serves contemporary regional cuisine. ",https://www.booking.com/hotel/fr/mercure-grenoble-centre-alpotel.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=527167040d970436&srepoch=1634913545&from=searchresults&map=1&from_sr_card=2,45.18327326,5.72969198
Grenoble,B&B Hôtel Grenoble Centre Alpexpo,7.6,"This B&B hotel is located in Grenoble, just 800 metres from Alpexpo. With a 24-hour reception, it offers a free Wi-Fi connection and soundproofed accommodation. ",https://www.booking.com/hotel/fr/b-amp-b-grenoble-centre-alpexpo.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=527167040d970436&srepoch=1634913545&from=searchresults&map=1&from_sr_card=2,45.15883667,5.73443547
Grenoble,Hotel Europole,7.9,"Hotel Europole is located in the centre of Grenoble, less than 100 metres from the SNCF Train Station and a 3-minute walk from the Palais de Justice. ",https://www.booking.com/hotel/fr/europole.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=527167040d970436&srepoch=1634913545&from=searchresults&map=1&from_sr_card=2,45.19023755,5.71266398
Grenoble,Appartéa Grenoble Alpexpo,7.1,"Appartéa Grenoble Alpexpo is located 400 metres from the SAEM Alpexpo Exhibition Centre, opposite the Grand Place tram stop.  It offers studio and apartments with free internet access. ",https://www.booking.com/hotel/fr/adagio-access-grenoble.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=527167040d970436&srepoch=1634913545&from=searchresults&map=1&from_sr_card=2,45.15999038,5.73111087
Grenoble,1924 Hôtel,8.5,"Located in the heart of Grenoble, only 450 metres from the SNCF train station, 1924 Hôtel provides offers free WiFi access. Alsace-Lorraine tram stop is less than a minute walk from the hotel. ",https://www.booking.com/hotel/fr/royal-grenoble.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=527167040d970436&srepoch=1634913545&from=searchresults&map=1&from_sr_card=2,45.18928483,5.71861982
Grenoble,Le Grand Hôtel Grenoble,8.8,"The 4-star Le Grand Hôtel is located in the Grenoble City Centre, 10 metres from Place Grenette. The guest rooms are soundproofed, air-conditioned and some offer a balcony. ",https://www.booking.com/hotel/fr/le-grand-grenoble-centre.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=527167040d970436&srepoch=1634913545&from=searchresults&map=1&from_sr_card=2,45.19081504,5.72854802
Grenoble,HAPPY APPART Gare Europole,9.0,Managed by a private host,https://www.booking.com/hotel/fr/happy-appart-grenoble-gare.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=527167040d970436&srepoch=1634913545&from=searchresults&map=1&from_sr_card=2,45.18972877,5.71098658
Grenoble,Le Hüb - Grenoble,8.4,"With WTC Grenoble reachable in 300 metres, Le Hüb - Grenoble provides accommodation, a restaurant, a bar, a shared lounge and a garden. ",https://www.booking.com/hotel/fr/le-hub-grenoble.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=527167040d970436&srepoch=1634913545&from=searchresults&map=1&from_sr_card=2,45.192873,5.711917
Grenoble,Hôtel Gloria,8.0,"The Hôtel Gloria is located in central Grenoble, 200 metres from the A48 motorway and 300 metres from Grenoble's School of Management. ",https://www.booking.com/hotel/fr/gallia-grenoble.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=527167040d970436&srepoch=1634913545&from=searchresults&map=1&from_sr_card=2,45.19143788,5.71849845
Grenoble,The Originals Residence KOSY appart'hôtels - Les Cèdres,7.9,"KOSY Appart'hôtels is located in Grenoble, just a 10-minute walk from the city centre and 31 km from the ski slopes in Chamrousse. ",https://www.booking.com/hotel/fr/adagio-city-aparthotel-grenoble-berthelot.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=527167040d970436&srepoch=1634913545&from=searchresults&map=1&from_sr_card=2,45.17894378,5.73206306
Grenoble,Hôtel d’Angleterre Grenoble Hyper-Centre,8.0,"Hôtel d’Angleterre Grenoble Hyper-Centre is set in the heart of Grenoble, opposite the gardens of Place Victor Hugo. ",https://www.booking.com/hotel/fr/tiangleterre.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=527167040d970436&srepoch=1634913545&from=searchresults&map=1&from_sr_card=2,45.18920402,5.72537228
Grenoble,Residhotel Le Central'Gare,7.9,"Situated opposite the train station and close to the lively Grenette square, the Residhotel Le Central'Gare offers self-catering accommodation with free WiFi. ",https://www.booking.com/hotel/fr/residhotel-le-central-gare.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=527167040d970436&srepoch=1634913545&from=searchresults&map=1&from_sr_card=2,45.19085898,5.71572438
Grenoble,Résidence Le Patricia,8.1,"Located in the centre of Grenoble, Résidence Le Patricia is 750 metres from Place Victor Hugo and 110 metres from the River Isère. It offers self-catering accommodation with free WiFi. ",https://www.booking.com/hotel/fr/ra-c-sidence-le-patricia.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=527167040d970436&srepoch=1634913545&from=searchresults&map=1&from_sr_card=2,45.1920997,5.72396229
Grenoble,Okko Hotels Grenoble Jardin Hoche,8.8,"Featuring a sauna and a fitness centre, Okko Hotels Grenoble Jardin Hoche is located in Grenoble, right next to the Hoche Gardens. ",https://www.booking.com/hotel/fr/okko-hotels-grenoble-jardin-hoche.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=527167040d970436&srepoch=1634913545&from=searchresults&map=1&from_sr_card=2,45.18495018,5.72598981
Grenoble,Séjours & Affaires Grenoble Marie Curie,7.9,This residence is a 5-minute walk from Grenoble Train Station and less than 100 metres from Cité Internationale Tram Stop. ,https://www.booking.com/hotel/fr/grenoble-marie-curie.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=527167040d970436&srepoch=1634913545&from=searchresults&map=1&from_sr_card=2,45.19439642,5.71059331
Grenoble,Le Balzac - Spacieux Appartement et Garage à Grenoble,8.2,"Offering free WiFi and free private parking, Le Balzac - Spacieux Appartement et Garage à Grenoble is located in Grenoble, within just 1.4 km of La Caserne de Bonne. ",https://www.booking.com/hotel/fr/spacieux-appartement-avec-terrasse-et-parking-grenoble.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=34&sr_order=popularity&srpvid=b3d46706cb450283&srepoch=1634913549&from=searchresults&map=1&from_sr_card=2,45.174072,5.723476
Grenoble,Mon petit jardin de ville,8.6,Managed by a private host,https://www.booking.com/hotel/fr/mon-petit-jardin-de-ville.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=0&hapos=25&sr_order=popularity&srpvid=b3d46706cb450283&srepoch=1634913549&from=searchresults&map=1&from_sr_card=2,45.1849225,5.7072564
Grenoble,Hôtel restaurant d'application Lesdiguieres - Ecole hôtelière -,8.6,"Set in Grenoble, 2.8 km from AlpExpo, Hôtel restaurant Lesdiguieres - Ecole hôtelière - features a bar and views of the mountain. ",https://www.booking.com/hotel/fr/lesdiguieres.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=36&sr_order=popularity&srpvid=b3d46706cb450283&srepoch=1634913549&from=searchresults&map=1&from_sr_card=2,45.167883,5.71176
Grenoble,La petite Maison,8.6,Managed by a private host,https://www.booking.com/hotel/fr/la-petite-maison-grenoble1.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=35&sr_order=popularity&srpvid=b3d46706cb450283&srepoch=1634913549&from=searchresults&map=1&from_sr_card=2,45.17557,5.713582
Grenoble,ibis Styles Grenoble Centre Gare,8.1,"This ibis Styles Grenoble Centre Gare is ideally located, just 300 metres from Grenoble Station and 400 metres from the historic city centre. ",https://www.booking.com/hotel/fr/all-seasons-grenoble-centre-gare-grenoble.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=33&sr_order=popularity&srpvid=b3d46706cb450283&srepoch=1634913549&from=searchresults&map=1&from_sr_card=2,45.19089537,5.71967997
Grenoble,Beaublache Résidence studios meublés,8.4,"Set in Grenoble, near WTC Grenoble, Alps Stadium and The Bastille Grenoble, Beaublache Résidence studios meublés features free WiFi. ",https://www.booking.com/hotel/fr/b9-grenoble-gare-tele-wifi-bureau-epicerie-lit-120-190.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=32&sr_order=popularity&srpvid=b3d46706cb450283&srepoch=1634913549&from=searchresults&map=1&from_sr_card=2,45.1884817,5.7184393
Lyon,"Appartement Milhan, quartier Aigle Championnet 40m2",8.4,Managed by a private host,https://www.booking.com/hotel/fr/gite-grenoble.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=31&sr_order=popularity&srpvid=b3d46706cb450283&srepoch=1634913549&from=searchresults&map=1&from_sr_card=2,45.183265,5.718391
Lyon,"Le 1965 Double BALNEO, confort et romantique",,Managed by a private host,https://www.booking.com/hotel/fr/le-1965-double-balneo-romantic.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=49&sr_order=popularity&srpvid=b3d46706cb450283&srepoch=1634913549&from=searchresults&map=1&from_sr_card=2,45.1798388,5.7076786
Lyon,In the heart of the city very quiet T2 for 4 people #CF,,"Set less than 1 km from WTC Grenoble in Grenoble, In the heart of the city very quiet T2 for 4 people #CF offers accommodation with a kitchen. ",https://www.booking.com/hotel/fr/in-the-heart-of-the-city-very-quiet-t2-for-4-people-cf.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=46&sr_order=popularity&srpvid=b3d46706cb450283&srepoch=1634913549&from=searchresults&map=1&from_sr_card=2,45.1909928,5.7256268
